INDEX ORBITAL_ID_2 ORBITAL_ID_1 Tau K_1
1348 1 1 42 3
1349 1 1 42 4
1350 1 1 42 5
1351 1 1 42 6
1352 1 1 42 7
1353 1 1 42 8
1354 1 1 42 9
1355 1 1 42 10
1356 1 1 42 11
1357 1 1 42 12
1358 1 1 42 13
1359 1 1 42 14
1360 1 1 42 15
1361 1 1 42 16
1362 1 1 42 17
1363 1 1 42 18
1364 1 1 42 19
1365 1 1 42 20
1366 1 1 42 21
1367 1 1 42 22
1368 1 1 42 23
1369 1 1 42 24
1370 1 1 42 25
1371 1 1 42 26
1372 1 1 42 27
1373 1 1 42 28
1374 1 1 42 29
1375 1 1 42 30
1376 1 1 42 31
1377 1 1 43 0
1378 1 1 43 1
1379 1 1 43 2
1380 1 1 43 3
1381 1 1 43 4
1382 1 1 43 5
1383 1 1 43 6
1384 1 1 43 7
1385 1 1 43 8
1386 1 1 43 9
1387 1 1 43 10
1388 1 1 43 11
1389 1 1 43 12
1390 1 1 43 13
1391 1 1 43 14
1392 1 1 43 15
1393 1 1 43 16
1394 1 1 43 17
1395 1 1 43 18
1396 1 1 43 19
1397 1 1 43 20
1398 1 1 43 21
1399 1 1 43 22
1400 1 1 43 23
1401 1 1 43 24
1402 1 1 43 25
1403 1 1 43 26
1404 1 1 43 27
1405 1 1 43 28
1406 1 1 43 29
1407 1 1 43 30
1408 1 1 43 31
1409 1 1 44 0
1410 1 1 44 1
1411 1 1 44 2
1412 1 1 44 3
1413 1 1 44 4
1414 1 1 44 5
1415 1 1 44 6
1416 1 1 44 7
1417 1 1 44 8
1418 1 1 44 9
1419 1 1 44 10
1420 1 1 44 11
1421 1 1 44 12
1422 1 1 44 13
1423 1 1 44 14
1424 1 1 44 15
1425 1 1 44 16
1426 1 1 44 17
1427 1 1 44 18
1428 1 1 44 19
1429 1 1 44 20
1430 1 1 44 21
1431 1 1 44 22
1432 1 1 44 23
1433 1 1 44 24
1434 1 1 44 25
1435 1 1 44 26
1436 1 1 44 27
1437 1 1 44 28
1438 1 1 44 29
1439 1 1 44 30
1440 1 1 44 31
1441 1 1 45 0
1442 1 1 45 1
1443 1 1 45 2
1444 1 1 45 3
1445 1 1 45 4
1446 1 1 45 5
1447 1 1 45 6
1448 1 1 45 7
1449 1 1 45 8
1450 1 1 45 9
1451 1 1 45 10
1452 1 1 45 11
1453 1 1 45 12
1454 1 1 45 13
1455 1 1 45 14
1456 1 1 45 15
1457 1 1 45 16
1458 1 1 45 17
1459 1 1 45 18
1460 1 1 45 19
1461 1 1 45 20
1462 1 1 45 21
1463 1 1 45 22
1464 1 1 45 23
1465 1 1 45 24
1466 1 1 45 25
1467 1 1 45 26
1468 1 1 45 27
1469 1 1 45 28
1470 1 1 45 29
1471 1 1 45 30
1472 1 1 45 31
1473 1 1 46 0
1474 1 1 46 1
1475 1 1 46 2
1476 1 1 46 3
1477 1 1 46 4
1478 1 1 46 5
1479 1 1 46 6
1480 1 1 46 7
1481 1 1 46 8
1482 1 1 46 9
1483 1 1 46 10
1484 1 1 46 11
1485 1 1 46 12
1486 1 1 46 13
1487 1 1 46 14
1488 1 1 46 15
1489 1 1 46 16
1490 1 1 46 17
1491 1 1 46 18
1492 1 1 46 19
1493 1 1 46 20
1494 1 1 46 21
1495 1 1 46 22
1496 1 1 46 23
1497 1 1 46 24
1498 1 1 46 25
1499 1 1 46 26
1500 1 1 46 27
1501 1 1 46 28
1502 1 1 46 29
1503 1 1 46 30
1504 1 1 46 31
1505 1 1 47 0
1506 1 1 47 1
1507 1 1 47 2
1508 1 1 47 3
1509 1 1 47 4
1510 1 1 47 5
1511 1 1 47 6
1512 1 1 47 7
1513 1 1 47 8
1514 1 1 47 9
1515 1 1 47 10
1516 1 1 47 11
1517 1 1 47 12
1518 1 1 47 13
1519 1 1 47 14
1520 1 1 47 15
1521 1 1 47 16
1522 1 1 47 17
1523 1 1 47 18
1524 1 1 47 19
1525 1 1 47 20
1526 1 1 47 21
1527 1 1 47 22
1528 1 1 47 23
1529 1 1 47 24
1530 1 1 47 25
1531 1 1 47 26
1532 1 1 47 27
1533 1 1 47 28
1534 1 1 47 29
1535 1 1 47 30
1536 1 1 47 31
1537 1 1 48 0
1538 1 1 48 1
1539 1 1 48 2
1540 1 1 48 3
1541 1 1 48 4
1542 1 1 48 5
1543 1 1 48 6
1544 1 1 48 7
1545 1 1 48 8
1546 1 1 48 9
1547 1 1 48 10
1548 1 1 48 11
1549 1 1 48 12
1550 1 1 48 13
1551 1 1 48 14
1552 1 1 48 15
1553 1 1 48 16
1554 1 1 48 17
1555 1 1 48 18
1556 1 1 48 19
1557 1 1 48 20
1558 1 1 48 21
1559 1 1 48 22
1560 1 1 48 23
1561 1 1 48 24
1562 1 1 48 25
1563 1 1 48 26
1564 1 1 48 27
1565 1 1 48 28
1566 1 1 48 29
1567 1 1 48 30
1568 1 1 48 31
1569 1 1 49 0
1570 1 1 49 1
1571 1 1 49 2
1572 1 1 49 3
1573 1 1 49 4
1574 1 1 49 5
1575 1 1 49 6
1576 1 1 49 7
1577 1 1 49 8
1578 1 1 49 9
1579 1 1 49 10
1580 1 1 49 11
1581 1 1 49 12
1582 1 1 49 13
1583 1 1 49 14
1584 1 1 49 15
1585 1 1 49 16
1586 1 1 49 17
1587 1 1 49 18
1588 1 1 49 19
1589 1 1 49 20
1590 1 1 49 21
1591 1 1 49 22
1592 1 1 49 23
1593 1 1 49 24
1594 1 1 49 25
1595 1 1 49 26
1596 1 1 49 27
1597 1 1 49 28
1598 1 1 49 29
1599 1 1 49 30
1600 1 1 49 31
1601 1 1 50 0
1602 1 1 50 1
1603 1 1 50 2
1604 1 1 50 3
1605 1 1 50 4
1606 1 1 50 5
1607 1 1 50 6
1608 1 1 50 7
1609 1 1 50 8
1610 1 1 50 9
1611 1 1 50 10
1612 1 1 50 11
1613 1 1 50 12
1614 1 1 50 13
1615 1 1 50 14
1616 1 1 50 15
1617 1 1 50 16
1618 1 1 50 17
1619 1 1 50 18
1620 1 1 50 19
1621 1 1 50 20
1622 1 1 50 21
1623 1 1 50 22
1624 1 1 50 23
1625 1 1 50 24
1626 1 1 50 25
1627 1 1 50 26
1628 1 1 50 27
1629 1 1 50 28
1630 1 1 50 29
1631 1 1 50 30
1632 1 1 50 31
1633 1 1 51 0
1634 1 1 51 1
1635 1 1 51 2
1636 1 1 51 3
1637 1 1 51 4
1638 1 1 51 5
1639 1 1 51 6
1640 1 1 51 7
1641 1 1 51 8
1642 1 1 51 9
1643 1 1 51 10
1644 1 1 51 11
1645 1 1 51 12
1646 1 1 51 13
1647 1 1 51 14
1648 1 1 51 15
1649 1 1 51 16
1650 1 1 51 17
1651 1 1 51 18
1652 1 1 51 19
1653 1 1 51 20
1654 1 1 51 21
1655 1 1 51 22
1656 1 1 51 23
1657 1 1 51 24
1658 1 1 51 25
1659 1 1 51 26
1660 1 1 51 27
1661 1 1 51 28
1662 1 1 51 29
1663 1 1 51 30
1664 1 1 51 31
1665 1 1 52 0
1666 1 1 52 1
1667 1 1 52 2
1668 1 1 52 3
1669 1 1 52 4
1670 1 1 52 5
1671 1 1 52 6
1672 1 1 52 7
1673 1 1 52 8
1674 1 1 52 9
1675 1 1 52 10
1676 1 1 52 11
1677 1 1 52 12
1678 1 1 52 13
1679 1 1 52 14
1680 1 1 52 15
1681 1 1 52 16
1682 1 1 52 17
1683 1 1 52 18
1684 1 1 52 19
1685 1 1 52 20
1686 1 1 52 21
1687 1 1 52 22
1688 1 1 52 23
1689 1 1 52 24
1690 1 1 52 25
1691 1 1 52 26
1692 1 1 52 27
1693 1 1 52 28
1694 1 1 52 29
1695 1 1 52 30
1696 1 1 52 31
1697 1 1 53 0
1698 1 1 53 1
1699 1 1 53 2
1700 1 1 53 3
1701 1 1 53 4
1702 1 1 53 5
1703 1 1 53 6
1704 1 1 53 7
1705 1 1 53 8
1706 1 1 53 9
1707 1 1 53 10
1708 1 1 53 11
1709 1 1 53 12
1710 1 1 53 13
1711 1 1 53 14
1712 1 1 53 15
1713 1 1 53 16
1714 1 1 53 17
1715 1 1 53 18
1716 1 1 53 19
1717 1 1 53 20
1718 1 1 53 21
1719 1 1 53 22
1720 1 1 53 23
1721 1 1 53 24
1722 1 1 53 25
1723 1 1 53 26
1724 1 1 53 27
1725 1 1 53 28
1726 1 1 53 29
1727 1 1 53 30
1728 1 1 53 31
1729 1 1 54 0
1730 1 1 54 1
1731 1 1 54 2
1732 1 1 54 3
1733 1 1 54 4
1734 1 1 54 5
1735 1 1 54 6
1736 1 1 54 7
1737 1 1 54 8
1738 1 1 54 9
1739 1 1 54 10
1740 1 1 54 11
1741 1 1 54 12
1742 1 1 54 13
1743 1 1 54 14
1744 1 1 54 15
1745 1 1 54 16
1746 1 1 54 17
1747 1 1 54 18
1748 1 1 54 19
1749 1 1 54 20
1750 1 1 54 21
1751 1 1 54 22
1752 1 1 54 23
1753 1 1 54 24
1754 1 1 54 25
1755 1 1 54 26
1756 1 1 54 27
1757 1 1 54 28
1758 1 1 54 29
1759 1 1 54 30
1760 1 1 54 31
1761 1 1 55 0
1762 1 1 55 1
1763 1 1 55 2
1764 1 1 55 3
1765 1 1 55 4
1766 1 1 55 5
1767 1 1 55 6
1768 1 1 55 7
1769 1 1 55 8
1770 1 1 55 9
1771 1 1 55 10
1772 1 1 55 11
1773 1 1 55 12
1774 1 1 55 13
1775 1 1 55 14
1776 1 1 55 15
1777 1 1 55 16
1778 1 1 55 17
1779 1 1 55 18
1780 1 1 55 19
1781 1 1 55 20
1782 1 1 55 21
1783 1 1 55 22
1784 1 1 55 23
1785 1 1 55 24
1786 1 1 55 25
1787 1 1 55 26
1788 1 1 55 27
1789 1 1 55 28
1790 1 1 55 29
1791 1 1 55 30
1792 1 1 55 31
1793 1 1 56 0
1794 1 1 56 1
1795 1 1 56 2
1796 1 1 56 3
1797 1 1 56 4
1798 1 1 56 5
1799 1 1 56 6
1800 1 1 56 7
1801 1 1 56 8
1802 1 1 56 9
1803 1 1 56 10
1804 1 1 56 11
1805 1 1 56 12
1806 1 1 56 13
1807 1 1 56 14
1808 1 1 56 15
1809 1 1 56 16
1810 1 1 56 17
1811 1 1 56 18
1812 1 1 56 19
1813 1 1 56 20
1814 1 1 56 21
1815 1 1 56 22
1816 1 1 56 23
1817 1 1 56 24
1818 1 1 56 25
1819 1 1 56 26
1820 1 1 56 27
1821 1 1 56 28
1822 1 1 56 29
1823 1 1 56 30
1824 1 1 56 31
1825 1 1 57 0
1826 1 1 57 1
1827 1 1 57 2
1828 1 1 57 3
1829 1 1 57 4
1830 1 1 57 5
1831 1 1 57 6
1832 1 1 57 7
1833 1 1 57 8
1834 1 1 57 9
1835 1 1 57 10
1836 1 1 57 11
1837 1 1 57 12
1838 1 1 57 13
1839 1 1 57 14
1840 1 1 57 15
1841 1 1 57 16
1842 1 1 57 17
1843 1 1 57 18
1844 1 1 57 19
1845 1 1 57 20
1846 1 1 57 21
1847 1 1 57 22
1848 1 1 57 23
1849 1 1 57 24
1850 1 1 57 25
1851 1 1 57 26
1852 1 1 57 27
1853 1 1 57 28
1854 1 1 57 29
1855 1 1 57 30
1856 1 1 57 31
1857 1 1 58 0
1858 1 1 58 1
1859 1 1 58 2
1860 1 1 58 3
1861 1 1 58 4
1862 1 1 58 5
1863 1 1 58 6
1864 1 1 58 7
1865 1 1 58 8
1866 1 1 58 9
1867 1 1 58 10
1868 1 1 58 11
1869 1 1 58 12
1870 1 1 58 13
1871 1 1 58 14
1872 1 1 58 15
1873 1 1 58 16
1874 1 1 58 17
1875 1 1 58 18
1876 1 1 58 19
1877 1 1 58 20
1878 1 1 58 21
1879 1 1 58 22
1880 1 1 58 23
1881 1 1 58 24
1882 1 1 58 25
1883 1 1 58 26
1884 1 1 58 27
1885 1 1 58 28
1886 1 1 58 29
1887 1 1 58 30
1888 1 1 58 31
1889 1 1 59 0
1890 1 1 59 1
1891 1 1 59 2
1892 1 1 59 3
1893 1 1 59 4
1894 1 1 59 5
1895 1 1 59 6
1896 1 1 59 7
1897 1 1 59 8
1898 1 1 59 9
1899 1 1 59 10
1900 1 1 59 11
1901 1 1 59 12
1902 1 1 59 13
1903 1 1 59 14
1904 1 1 59 15
1905 1 1 59 16
1906 1 1 59 17
1907 1 1 59 18
1908 1 1 59 19
1909 1 1 59 20
1910 1 1 59 21
1911 1 1 59 22
1912 1 1 59 23
1913 1 1 59 24
1914 1 1 59 25
1915 1 1 59 26
1916 1 1 59 27
1917 1 1 59 28
1918 1 1 59 29
1919 1 1 59 30
1920 1 1 59 31
1921 1 1 60 0
1922 1 1 60 1
1923 1 1 60 2
1924 1 1 60 3
1925 1 1 60 4
1926 1 1 60 5
1927 1 1 60 6
1928 1 1 60 7
1929 1 1 60 8
1930 1 1 60 9
1931 1 1 60 10
1932 1 1 60 11
1933 1 1 60 12
1934 1 1 60 13
1935 1 1 60 14
1936 1 1 60 15
1937 1 1 60 16
1938 1 1 60 17
1939 1 1 60 18
1940 1 1 60 19
1941 1 1 60 20
1942 1 1 60 21
1943 1 1 60 22
1944 1 1 60 23
1945 1 1 60 24
1946 1 1 60 25
1947 1 1 60 26
1948 1 1 60 27
1949 1 1 60 28
1950 1 1 60 29
1951 1 1 60 30
1952 1 1 60 31
1953 1 1 61 0
1954 1 1 61 1
1955 1 1 61 2
1956 1 1 61 3
1957 1 1 61 4
1958 1 1 61 5
1959 1 1 61 6
1960 1 1 61 7
1961 1 1 61 8
1962 1 1 61 9
1963 1 1 61 10
1964 1 1 61 11
1965 1 1 61 12
1966 1 1 61 13
1967 1 1 61 14
1968 1 1 61 15
1969 1 1 61 16
1970 1 1 61 17
1971 1 1 61 18
1972 1 1 61 19
1973 1 1 61 20
1974 1 1 61 21
1975 1 1 61 22
1976 1 1 61 23
1977 1 1 61 24
1978 1 1 61 25
1979 1 1 61 26
1980 1 1 61 27
1981 1 1 61 28
1982 1 1 61 29
1983 1 1 61 30
1984 1 1 61 31
1985 1 1 62 0
1986 1 1 62 1
1987 1 1 62 2
1988 1 1 62 3
1989 1 1 62 4
1990 1 1 62 5
1991 1 1 62 6
1992 1 1 62 7
1993 1 1 62 8
1994 1 1 62 9
1995 1 1 62 10
1996 1 1 62 11
1997 1 1 62 12
1998 1 1 62 13
1999 1 1 62 14
2000 1 1 62 15
2001 1 1 62 16
2002 1 1 62 17
2003 1 1 62 18
2004 1 1 62 19
2005 1 1 62 20
2006 1 1 62 21
2007 1 1 62 22
2008 1 1 62 23
2009 1 1 62 24
2010 1 1 62 25
2011 1 1 62 26
2012 1 1 62 27
2013 1 1 62 28
2014 1 1 62 29
2015 1 1 62 30
2016 1 1 62 31
2017 1 1 63 0
2018 1 1 63 1
2019 1 1 63 2
2020 1 1 63 3
2021 1 1 63 4
2022 1 1 63 5
2023 1 1 63 6
2024 1 1 63 7
2025 1 1 63 8
2026 1 1 63 9
2027 1 1 63 10
2028 1 1 63 11
2029 1 1 63 12
2030 1 1 63 13
2031 1 1 63 14
2032 1 1 63 15
2033 1 1 63 16
2034 1 1 63 17
2035 1 1 63 18
2036 1 1 63 19
2037 1 1 63 20
2038 1 1 63 21
2039 1 1 63 22
2040 1 1 63 23
2041 1 1 63 24
2042 1 1 63 25
2043 1 1 63 26
2044 1 1 63 27
2045 1 1 63 28
2046 1 1 63 29
2047 1 1 63 30
2048 1 1 63 31
2049 1 1 64 0
2050 1 1 64 1
2051 1 1 64 2
2052 1 1 64 3
2053 1 1 64 4
2054 1 1 64 5
2055 1 1 64 6
2056 1 1 64 7
2057 1 1 64 8
2058 1 1 64 9
2059 1 1 64 10
2060 1 1 64 11
2061 1 1 64 12
2062 1 1 64 13
2063 1 1 64 14
2064 1 1 64 15
2065 1 1 64 16
2066 1 1 64 17
2067 1 1 64 18
2068 1 1 64 19
2069 1 1 64 20
2070 1 1 64 21
2071 1 1 64 22
2072 1 1 64 23
2073 1 1 64 24
2074 1 1 64 25
2075 1 1 64 26
2076 1 1 64 27
2077 1 1 64 28
2078 1 1 64 29
2079 1 1 64 30
2080 1 1 64 31
2081 1 1 65 0
2082 1 1 65 1
2083 1 1 65 2
2084 1 1 65 3
2085 1 1 65 4
2086 1 1 65 5
2087 1 1 65 6
2088 1 1 65 7
2089 1 1 65 8
2090 1 1 65 9
2091 1 1 65 10
2092 1 1 65 11
2093 1 1 65 12
2094 1 1 65 13
2095 1 1 65 14
2096 1 1 65 15
2097 1 1 65 16
2098 1 1 65 17
2099 1 1 65 18
2100 1 1 65 19
2101 1 1 65 20
2102 1 1 65 21
2103 1 1 65 22
2104 1 1 65 23
2105 1 1 65 24
2106 1 1 65 25
2107 1 1 65 26
2108 1 1 65 27
2109 1 1 65 28
2110 1 1 65 29
2111 1 1 65 30
2112 1 1 65 31
2113 1 1 66 0
2114 1 1 66 1
2115 1 1 66 2
2116 1 1 66 3
2117 1 1 66 4
2118 1 1 66 5
2119 1 1 66 6
2120 1 1 66 7
2121 1 1 66 8
2122 1 1 66 9
2123 1 1 66 10
2124 1 1 66 11
2125 1 1 66 12
2126 1 1 66 13
2127 1 1 66 14
2128 1 1 66 15
2129 1 1 66 16
2130 1 1 66 17
2131 1 1 66 18
2132 1 1 66 19
2133 1 1 66 20
2134 1 1 66 21
2135 1 1 66 22
2136 1 1 66 23
2137 1 1 66 24
2138 1 1 66 25
2139 1 1 66 26
2140 1 1 66 27
2141 1 1 66 28
2142 1 1 66 29
2143 1 1 66 30
2144 1 1 66 31
2145 1 1 67 0
2146 1 1 67 1
2147 1 1 67 2
2148 1 1 67 3
2149 1 1 67 4
2150 1 1 67 5
2151 1 1 67 6
2152 1 1 67 7
2153 1 1 67 8
2154 1 1 67 9
2155 1 1 67 10
2156 1 1 67 11
2157 1 1 67 12
2158 1 1 67 13
2159 1 1 67 14
2160 1 1 67 15
2161 1 1 67 16
2162 1 1 67 17
2163 1 1 67 18
2164 1 1 67 19
2165 1 1 67 20
2166 1 1 67 21
2167 1 1 67 22
2168 1 1 67 23
2169 1 1 67 24
2170 1 1 67 25
2171 1 1 67 26
2172 1 1 67 27
2173 1 1 67 28
2174 1 1 67 29
2175 1 1 67 30
2176 1 1 67 31
2177 1 1 68 0
2178 1 1 68 1
2179 1 1 68 2
2180 1 1 68 3
2181 1 1 68 4
2182 1 1 68 5
2183 1 1 68 6
2184 1 1 68 7
2185 1 1 68 8
2186 1 1 68 9
2187 1 1 68 10
2188 1 1 68 11
2189 1 1 68 12
2190 1 1 68 13
2191 1 1 68 14
2192 1 1 68 15
2193 1 1 68 16
2194 1 1 68 17
2195 1 1 68 18
2196 1 1 68 19
2197 1 1 68 20
2198 1 1 68 21
2199 1 1 68 22
2200 1 1 68 23
2201 1 1 68 24
2202 1 1 68 25
2203 1 1 68 26
2204 1 1 68 27
2205 1 1 68 28
2206 1 1 68 29
2207 1 1 68 30
2208 1 1 68 31
2209 1 1 69 0
2210 1 1 69 1
2211 1 1 69 2
2212 1 1 69 3
2213 1 1 69 4
2214 1 1 69 5
2215 1 1 69 6
2216 1 1 69 7
2217 1 1 69 8
2218 1 1 69 9
2219 1 1 69 10
2220 1 1 69 11
2221 1 1 69 12
2222 1 1 69 13
2223 1 1 69 14
2224 1 1 69 15
2225 1 1 69 16
2226 1 1 69 17
2227 1 1 69 18
2228 1 1 69 19
2229 1 1 69 20
2230 1 1 69 21
2231 1 1 69 22
2232 1 1 69 23
2233 1 1 69 24
2234 1 1 69 25
2235 1 1 69 26
2236 1 1 69 27
2237 1 1 69 28
2238 1 1 69 29
2239 1 1 69 30
2240 1 1 69 31
2241 1 1 70 0
2242 1 1 70 1
2243 1 1 70 2
2244 1 1 70 3
2245 1 1 70 4
2246 1 1 70 5
2247 1 1 70 6
2248 1 1 70 7
2249 1 1 70 8
2250 1 1 70 9
2251 1 1 70 10
2252 1 1 70 11
2253 1 1 70 12
2254 1 1 70 13
2255 1 1 70 14
2256 1 1 70 15
2257 1 1 70 16
2258 1 1 70 17
2259 1 1 70 18
2260 1 1 70 19
2261 1 1 70 20
2262 1 1 70 21
2263 1 1 70 22
2264 1 1 70 23
2265 1 1 70 24
2266 1 1 70 25
2267 1 1 70 26
2268 1 1 70 27
2269 1 1 70 28
2270 1 1 70 29
2271 1 1 70 30
2272 1 1 70 31
2273 1 1 71 0
2274 1 1 71 1
2275 1 1 71 2
2276 1 1 71 3
2277 1 1 71 4
2278 1 1 71 5
2279 1 1 71 6
2280 1 1 71 7
2281 1 1 71 8
2282 1 1 71 9
2283 1 1 71 10
2284 1 1 71 11
2285 1 1 71 12
2286 1 1 71 13
2287 1 1 71 14
2288 1 1 71 15
2289 1 1 71 16
2290 1 1 71 17
2291 1 1 71 18
2292 1 1 71 19
2293 1 1 71 20
2294 1 1 71 21
2295 1 1 71 22
2296 1 1 71 23
2297 1 1 71 24
2298 1 1 71 25
2299 1 1 71 26
2300 1 1 71 27
2301 1 1 71 28
2302 1 1 71 29
2303 1 1 71 30
2304 1 1 71 31
2305 1 1 72 0
2306 1 1 72 1
2307 1 1 72 2
2308 1 1 72 3
2309 1 1 72 4
2310 1 1 72 5
2311 1 1 72 6
2312 1 1 72 7
2313 1 1 72 8
2314 1 1 72 9
2315 1 1 72 10
2316 1 1 72 11
2317 1 1 72 12
2318 1 1 72 13
2319 1 1 72 14
2320 1 1 72 15
2321 1 1 72 16
2322 1 1 72 17
2323 1 1 72 18
2324 1 1 72 19
2325 1 1 72 20
2326 1 1 72 21
2327 1 1 72 22
2328 1 1 72 23
2329 1 1 72 24
2330 1 1 72 25
2331 1 1 72 26
2332 1 1 72 27
2333 1 1 72 28
2334 1 1 72 29
2335 1 1 72 30
2336 1 1 72 31
2337 1 1 73 0
2338 1 1 73 1
2339 1 1 73 2
2340 1 1 73 3
2341 1 1 73 4
2342 1 1 73 5
2343 1 1 73 6
2344 1 1 73 7
2345 1 1 73 8
2346 1 1 73 9
2347 1 1 73 10
2348 1 1 73 11
2349 1 1 73 12
2350 1 1 73 13
2351 1 1 73 14
2352 1 1 73 15
2353 1 1 73 16
2354 1 1 73 17
2355 1 1 73 18
2356 1 1 73 19
2357 1 1 73 20
2358 1 1 73 21
2359 1 1 73 22
2360 1 1 73 23
2361 1 1 73 24
2362 1 1 73 25
2363 1 1 73 26
2364 1 1 73 27
2365 1 1 73 28
2366 1 1 73 29
2367 1 1 73 30
2368 1 1 73 31
2369 1 1 74 0
2370 1 1 74 1
2371 1 1 74 2
2372 1 1 74 3
2373 1 1 74 4
2374 1 1 74 5
2375 1 1 74 6
2376 1 1 74 7
2377 1 1 74 8
2378 1 1 74 9
2379 1 1 74 10
2380 1 1 74 11
2381 1 1 74 12
2382 1 1 74 13
2383 1 1 74 14
2384 1 1 74 15
2385 1 1 74 16
2386 1 1 74 17
2387 1 1 74 18
2388 1 1 74 19
2389 1 1 74 20
2390 1 1 74 21
2391 1 1 74 22
2392 1 1 74 23
2393 1 1 74 24
2394 1 1 74 25
2395 1 1 74 26
2396 1 1 74 27
2397 1 1 74 28
2398 1 1 74 29
2399 1 1 74 30
2400 1 1 74 31
2401 1 1 75 0
2402 1 1 75 1
2403 1 1 75 2
2404 1 1 75 3
2405 1 1 75 4
2406 1 1 75 5
2407 1 1 75 6
2408 1 1 75 7
2409 1 1 75 8
2410 1 1 75 9
2411 1 1 75 10
2412 1 1 75 11
2413 1 1 75 12
2414 1 1 75 13
2415 1 1 75 14
2416 1 1 75 15
2417 1 1 75 16
2418 1 1 75 17
2419 1 1 75 18
2420 1 1 75 19
2421 1 1 75 20
2422 1 1 75 21
2423 1 1 75 22
2424 1 1 75 23
2425 1 1 75 24
2426 1 1 75 25
2427 1 1 75 26
2428 1 1 75 27
2429 1 1 75 28
2430 1 1 75 29
2431 1 1 75 30
2432 1 1 75 31
2433 1 1 76 0
2434 1 1 76 1
2435 1 1 76 2
2436 1 1 76 3
2437 1 1 76 4
2438 1 1 76 5
2439 1 1 76 6
2440 1 1 76 7
2441 1 1 76 8
2442 1 1 76 9
2443 1 1 76 10
2444 1 1 76 11
2445 1 1 76 12
2446 1 1 76 13
2447 1 1 76 14
2448 1 1 76 15
2449 1 1 76 16
2450 1 1 76 17
2451 1 1 76 18
2452 1 1 76 19
2453 1 1 76 20
2454 1 1 76 21
2455 1 1 76 22
2456 1 1 76 23
2457 1 1 76 24
2458 1 1 76 25
2459 1 1 76 26
2460 1 1 76 27
2461 1 1 76 28
2462 1 1 76 29
2463 1 1 76 30
2464 1 1 76 31
2465 1 1 77 0
2466 1 1 77 1
2467 1 1 77 2
2468 1 1 77 3
2469 1 1 77 4
2470 1 1 77 5
2471 1 1 77 6
2472 1 1 77 7
2473 1 1 77 8
2474 1 1 77 9
2475 1 1 77 10
2476 1 1 77 11
2477 1 1 77 12
2478 1 1 77 13
2479 1 1 77 14
2480 1 1 77 15
2481 1 1 77 16
2482 1 1 77 17
2483 1 1 77 18
2484 1 1 77 19
2485 1 1 77 20
2486 1 1 77 21
2487 1 1 77 22
2488 1 1 77 23
2489 1 1 77 24
2490 1 1 77 25
2491 1 1 77 26
2492 1 1 77 27
2493 1 1 77 28
2494 1 1 77 29
2495 1 1 77 30
2496 1 1 77 31
2497 1 1 78 0
2498 1 1 78 1
2499 1 1 78 2
2500 1 1 78 3
2501 1 1 78 4
2502 1 1 78 5
2503 1 1 78 6
2504 1 1 78 7
2505 1 1 78 8
2506 1 1 78 9
2507 1 1 78 10
2508 1 1 78 11
2509 1 1 78 12
2510 1 1 78 13
2511 1 1 78 14
2512 1 1 78 15
2513 1 1 78 16
2514 1 1 78 17
2515 1 1 78 18
2516 1 1 78 19
2517 1 1 78 20
2518 1 1 78 21
2519 1 1 78 22
2520 1 1 78 23
2521 1 1 78 24
2522 1 1 78 25
2523 1 1 78 26
2524 1 1 78 27
2525 1 1 78 28
2526 1 1 78 29
2527 1 1 78 30
2528 1 1 78 31
2529 1 1 79 0
2530 1 1 79 1
2531 1 1 79 2
2532 1 1 79 3
2533 1 1 79 4
2534 1 1 79 5
2535 1 1 79 6
2536 1 1 79 7
2537 1 1 79 8
2538 1 1 79 9
2539 1 1 79 10
2540 1 1 79 11
2541 1 1 79 12
2542 1 1 79 13
2543 1 1 79 14
2544 1 1 79 15
2545 1 1 79 16
2546 1 1 79 17
2547 1 1 79 18
2548 1 1 79 19
2549 1 1 79 20
2550 1 1 79 21
2551 1 1 79 22
2552 1 1 79 23
2553 1 1 79 24
2554 1 1 79 25
2555 1 1 79 26
2556 1 1 79 27
2557 1 1 79 28
2558 1 1 79 29
2559 1 1 79 30
2560 1 1 79 31
2561 1 1 80 0
2562 1 1 80 1
2563 1 1 80 2
2564 1 1 80 3
2565 1 1 80 4
2566 1 1 80 5
2567 1 1 80 6
2568 1 1 80 7
2569 1 1 80 8
2570 1 1 80 9
2571 1 1 80 10
2572 1 1 80 11
2573 1 1 80 12
2574 1 1 80 13
2575 1 1 80 14
2576 1 1 80 15
2577 1 1 80 16
2578 1 1 80 17
2579 1 1 80 18
2580 1 1 80 19
2581 1 1 80 20
2582 1 1 80 21
2583 1 1 80 22
2584 1 1 80 23
2585 1 1 80 24
2586 1 1 80 25
2587 1 1 80 26
2588 1 1 80 27
2589 1 1 80 28
2590 1 1 80 29
2591 1 1 80 30
2592 1 1 80 31
2593 1 1 81 0
2594 1 1 81 1
2595 1 1 81 2
2596 1 1 81 3
2597 1 1 81 4
2598 1 1 81 5
2599 1 1 81 6
2600 1 1 81 7
2601 1 1 81 8
2602 1 1 81 9
2603 1 1 81 10
2604 1 1 81 11
2605 1 1 81 12
2606 1 1 81 13
2607 1 1 81 14
2608 1 1 81 15
2609 1 1 81 16
2610 1 1 81 17
2611 1 1 81 18
2612 1 1 81 19
2613 1 1 81 20
2614 1 1 81 21
2615 1 1 81 22
2616 1 1 81 23
